DateTime,Temperature
02/04/2024 12:07:22,30.28
02/04/2024 12:12:22,30.28
02/04/2024 12:17:22,30.24
02/04/2024 12:22:22,30.24
02/04/2024 12:27:22,30.28
02/04/2024 12:32:22,30.33
02/04/2024 12:37:22,30.28
02/04/2024 12:42:22,30.24
02/04/2024 12:47:22,30.28
02/04/2024 12:52:22,30.37
02/04/2024 12:57:22,30.37
02/04/2024 13:02:22,30.37
02/04/2024 13:07:22,30.37
02/04/2024 13:12:22,30.46
02/04/2024 13:17:22,30.50
02/04/2024 13:22:22,30.50
02/04/2024 13:27:22,30.63
02/04/2024 13:32:22,30.67
02/04/2024 13:37:22,30.67
02/04/2024 13:42:22,30.71
02/04/2024 13:47:22,30.71
02/04/2024 13:52:22,30.84
02/04/2024 13:57:22,30.71
02/04/2024 14:02:22,30.76
02/04/2024 14:07:22,30.67
02/04/2024 14:12:22,30.76
02/04/2024 14:17:22,30.80
02/04/2024 14:22:22,30.84
02/04/2024 14:27:22,30.93
02/04/2024 14:32:22,30.97
02/04/2024 14:37:22,30.97
02/04/2024 14:42:22,30.89
02/04/2024 14:47:22,30.80
02/04/2024 14:52:22,31.06
02/04/2024 14:57:22,30.71
02/04/2024 15:02:22,30.84
02/04/2024 15:07:22,30.89
02/04/2024 15:12:22,31.19
02/04/2024 15:17:22,31.23
02/04/2024 15:22:22,31.10
02/04/2024 15:27:22,30.97
02/04/2024 15:32:22,30.71
02/04/2024 15:37:22,30.80
02/04/2024 15:42:22,30.76
02/04/2024 15:47:22,30.59
02/04/2024 15:52:22,31.10
02/04/2024 15:57:22,31.23
02/04/2024 16:02:22,30.93
02/04/2024 16:07:22,31.23
02/04/2024 16:12:22,31.14
02/04/2024 16:17:22,30.71
02/04/2024 16:22:22,30.97
02/04/2024 16:27:22,30.67
02/04/2024 16:32:22,30.46
02/04/2024 16:37:22,30.50
02/04/2024 16:42:22,30.54
02/04/2024 16:47:22,30.80
02/04/2024 16:52:22,30.33
02/04/2024 16:57:22,31.40
02/04/2024 17:02:22,31.40
02/04/2024 17:07:22,31.23
02/04/2024 17:12:22,31.14
02/04/2024 17:17:22,30.67
02/04/2024 17:22:22,30.41
02/04/2024 17:27:22,30.33
02/04/2024 17:32:22,30.20
02/04/2024 17:37:22,30.20
02/04/2024 17:42:22,30.11
02/04/2024 17:47:22,30.07
02/04/2024 17:52:22,29.98
02/04/2024 17:57:22,29.90
02/04/2024 18:02:22,29.77
02/04/2024 18:07:22,29.68
02/04/2024 18:12:22,29.60
02/04/2024 18:17:22,29.51
02/04/2024 18:22:22,29.43
02/04/2024 18:27:22,29.38
02/04/2024 18:32:22,29.30
02/04/2024 18:37:22,29.21
02/04/2024 18:42:22,29.17
02/04/2024 18:47:22,29.08
02/04/2024 18:52:22,29.04
02/04/2024 18:57:22,28.95
02/04/2024 19:02:22,28.95
02/04/2024 19:07:22,28.91
02/04/2024 19:12:22,28.83
02/04/2024 19:17:22,28.87
02/04/2024 19:22:22,28.78
02/04/2024 19:27:22,28.78
02/04/2024 19:32:22,28.78
02/04/2024 19:37:22,28.74
02/04/2024 19:42:22,28.70
02/04/2024 19:47:22,28.70
02/04/2024 19:52:22,28.74
02/04/2024 19:57:22,28.65
02/04/2024 20:02:22,28.65
02/04/2024 20:07:22,28.65
02/04/2024 20:12:22,28.61
02/04/2024 20:17:22,28.61
02/04/2024 20:22:22,28.57
02/04/2024 20:27:22,28.57
02/04/2024 20:32:22,28.53
02/04/2024 20:37:22,28.48
02/04/2024 20:42:22,28.53
02/04/2024 20:47:22,28.53
02/04/2024 20:52:22,28.53
02/04/2024 20:57:22,28.44
02/04/2024 21:02:22,28.48
02/04/2024 21:07:22,28.44
02/04/2024 21:12:22,28.44
02/04/2024 21:17:22,28.40
02/04/2024 21:22:22,28.48
02/04/2024 21:27:22,28.44
02/04/2024 21:32:22,28.48
02/04/2024 21:37:22,28.44
02/04/2024 21:42:22,28.44
02/04/2024 21:47:22,28.44
02/04/2024 21:52:22,28.44
02/04/2024 21:57:22,28.40
02/04/2024 22:02:22,28.40
02/04/2024 22:07:22,28.40
02/04/2024 22:12:22,28.40
02/04/2024 22:17:22,28.40
02/04/2024 22:22:22,28.40
02/04/2024 22:27:22,28.35
02/04/2024 22:32:22,28.35
02/04/2024 22:37:22,28.35
02/04/2024 22:42:22,28.35
02/04/2024 22:47:22,28.35
02/04/2024 22:52:22,28.31
02/04/2024 22:57:22,28.31
02/04/2024 23:02:22,28.35
02/04/2024 23:07:22,28.31
02/04/2024 23:12:22,28.31
02/04/2024 23:17:22,28.35
02/04/2024 23:22:22,28.35
02/04/2024 23:27:22,28.35
02/04/2024 23:32:22,28.31
02/04/2024 23:37:22,28.35
02/04/2024 23:42:22,28.31
02/04/2024 23:47:22,28.35
02/04/2024 23:52:22,28.31
02/04/2024 23:57:22,28.31
02/05/2024 00:02:22,28.35
02/05/2024 00:07:22,28.31
02/05/2024 00:12:22,28.31
02/05/2024 00:17:22,28.35
02/05/2024 00:22:22,28.35
02/05/2024 00:27:22,28.31
02/05/2024 00:32:22,28.27
02/05/2024 00:37:22,28.31
02/05/2024 00:42:22,28.31
02/05/2024 00:47:22,28.31
02/05/2024 00:52:22,28.31
02/05/2024 00:57:22,28.27
02/05/2024 01:02:22,28.31
02/05/2024 01:07:22,28.27
02/05/2024 01:12:22,28.31
02/05/2024 01:17:22,28.27
02/05/2024 01:22:22,28.31
02/05/2024 01:27:22,28.27
02/05/2024 01:32:22,28.27
02/05/2024 01:37:22,28.27
02/05/2024 01:42:22,28.23
02/05/2024 01:47:22,28.27
02/05/2024 01:52:22,28.27
02/05/2024 01:57:22,28.27
02/05/2024 02:02:22,28.27
02/05/2024 02:07:22,28.31
02/05/2024 02:12:22,28.27
02/05/2024 02:17:22,28.31
02/05/2024 02:22:22,28.31
02/05/2024 02:27:22,28.27
02/05/2024 02:32:22,28.27
02/05/2024 02:37:22,28.27
02/05/2024 02:42:22,28.27
02/05/2024 02:47:22,28.27
02/05/2024 02:52:22,28.27
02/05/2024 02:57:22,28.31
02/05/2024 03:02:22,28.27
02/05/2024 03:07:22,28.31
02/05/2024 03:12:22,28.27
02/05/2024 03:17:22,28.27
02/05/2024 03:22:22,28.27
02/05/2024 03:27:22,28.27
02/05/2024 03:32:22,28.27
02/05/2024 03:37:22,28.27
02/05/2024 03:42:22,28.27
02/05/2024 03:47:22,28.23
02/05/2024 03:52:22,28.23
02/05/2024 03:57:22,28.27
02/05/2024 04:02:22,28.23
02/05/2024 04:07:22,28.27
02/05/2024 04:12:22,28.27
02/05/2024 04:17:22,28.23
02/05/2024 04:22:22,28.18
02/05/2024 04:27:22,28.27
02/05/2024 04:32:22,28.27
02/05/2024 04:37:22,28.27
02/05/2024 04:42:22,28.23
02/05/2024 04:47:22,28.23
02/05/2024 04:52:22,28.18
02/05/2024 04:57:22,28.18
02/05/2024 05:02:22,28.14
02/05/2024 05:07:22,28.18
02/05/2024 05:12:22,28.14
02/05/2024 05:17:22,28.14
02/05/2024 05:22:22,28.10
02/05/2024 05:27:22,28.10
02/05/2024 05:32:22,28.10
02/05/2024 05:37:22,28.10
02/05/2024 05:42:22,28.10
02/05/2024 05:47:22,28.10
02/05/2024 05:52:22,28.10
02/05/2024 05:57:22,28.05
02/05/2024 06:02:22,28.10
02/05/2024 06:07:22,28.05
02/05/2024 06:12:22,28.10
02/05/2024 06:17:22,28.14
02/05/2024 06:22:22,28.14
02/05/2024 06:27:22,28.18
02/05/2024 06:32:22,28.27
02/05/2024 06:37:22,28.31
02/05/2024 06:42:22,28.40
02/05/2024 06:47:22,28.44
02/05/2024 06:52:22,28.40
02/05/2024 06:57:22,28.57
02/05/2024 07:02:22,28.57
02/05/2024 07:07:22,28.53
02/05/2024 07:12:22,28.57
02/05/2024 07:17:22,28.53
02/05/2024 07:22:22,28.61
02/05/2024 07:27:22,28.61
02/05/2024 07:32:22,28.61
02/05/2024 07:37:22,28.57
02/05/2024 07:42:22,28.65
02/05/2024 07:47:22,28.65
02/05/2024 07:52:22,28.83
02/05/2024 07:57:22,29.17
02/05/2024 08:02:22,28.95
02/05/2024 08:07:22,29.13
02/05/2024 08:12:22,29.34
02/05/2024 08:17:22,29.47
02/05/2024 08:22:22,29.51
02/05/2024 08:27:22,29.60
02/05/2024 08:32:22,29.64
02/05/2024 08:37:22,29.68
02/05/2024 08:42:22,29.60
02/05/2024 08:47:22,29.60
02/05/2024 08:52:22,29.47
02/05/2024 08:57:22,29.51
02/05/2024 09:02:22,29.56
02/05/2024 09:07:22,29.56
02/05/2024 09:12:22,29.64
02/05/2024 09:17:22,29.73
02/05/2024 09:22:22,29.81
02/05/2024 09:27:22,29.86
02/05/2024 09:32:22,29.98
02/05/2024 09:37:22,30.03
02/05/2024 09:42:22,30.16
02/05/2024 09:47:22,30.20
02/05/2024 09:52:22,30.24
02/05/2024 09:57:22,30.28
02/05/2024 10:02:22,30.28
02/05/2024 10:07:22,30.28
02/05/2024 10:12:22,30.37
02/05/2024 10:17:22,30.37
02/05/2024 10:22:22,30.50
02/05/2024 10:27:22,30.59
02/05/2024 10:32:22,30.63
02/05/2024 10:37:22,30.76
02/05/2024 10:42:22,30.67
02/05/2024 10:47:22,30.67
02/05/2024 10:52:22,30.67
02/05/2024 10:57:22,30.63
02/05/2024 11:02:22,30.67
02/05/2024 11:07:22,30.67
02/05/2024 11:12:22,30.67
02/05/2024 11:17:22,30.67
02/05/2024 11:22:22,30.59
02/05/2024 11:27:22,30.54
02/05/2024 11:32:22,30.59
02/05/2024 11:37:22,30.54
02/05/2024 11:42:22,30.50
02/05/2024 11:47:22,30.59
02/05/2024 11:52:22,30.54
02/05/2024 11:57:22,30.54
02/05/2024 12:02:22,30.54
02/05/2024 12:07:22,30.54
02/05/2024 12:12:22,30.59
02/05/2024 12:17:22,30.54
02/05/2024 12:22:22,30.59
02/05/2024 12:27:22,30.54
02/05/2024 12:32:22,30.54
02/05/2024 12:37:22,30.54
02/05/2024 12:42:22,30.63
02/05/2024 12:47:22,30.63
02/05/2024 12:52:22,30.63
02/05/2024 12:57:22,30.71
02/05/2024 13:02:22,30.71
02/05/2024 13:07:22,30.67
02/05/2024 13:12:22,30.89
02/05/2024 13:17:22,31.36
02/05/2024 13:22:22,31.61
02/05/2024 13:27:22,31.66
02/05/2024 13:32:22,31.70
02/05/2024 13:37:22,31.70
02/05/2024 13:42:22,31.70
02/05/2024 13:47:22,31.57
02/05/2024 13:52:22,31.66
02/05/2024 13:57:22,31.66
02/05/2024 14:02:22,31.87
02/05/2024 14:07:22,32.09
02/05/2024 14:12:22,32.17
02/05/2024 14:17:22,32.09
02/05/2024 14:22:22,32.13
02/05/2024 14:27:22,32.04
02/05/2024 14:32:22,32.00
02/05/2024 14:37:22,31.66
02/05/2024 14:42:22,32.04
02/05/2024 14:47:22,32.30
02/05/2024 14:52:22,32.34
02/05/2024 14:57:22,31.87
02/05/2024 15:02:22,31.92
02/05/2024 15:07:22,31.96
02/05/2024 15:12:22,32.13
02/05/2024 15:17:22,32.17
02/05/2024 15:22:22,32.17
02/05/2024 15:27:22,32.17
02/05/2024 15:32:22,32.17
02/05/2024 15:37:22,32.17
02/05/2024 15:42:22,32.13
02/05/2024 15:47:22,32.09
02/05/2024 15:52:22,32.09
02/05/2024 15:57:22,32.04
02/05/2024 16:02:22,32.04
02/05/2024 16:07:22,31.79
02/05/2024 16:12:22,31.87
02/05/2024 16:17:22,32.04
02/05/2024 16:22:22,32.26
02/05/2024 16:27:22,32.34
02/05/2024 16:32:22,32.39
02/05/2024 16:37:22,32.43
02/05/2024 16:42:22,32.47
02/05/2024 16:47:22,32.43
02/05/2024 16:52:22,32.39
02/05/2024 16:57:22,32.30
02/05/2024 17:02:22,31.74
02/05/2024 17:07:22,31.40
02/05/2024 17:12:22,31.06
02/05/2024 17:17:22,30.71
02/05/2024 17:22:22,30.41
02/05/2024 17:27:22,30.20
02/05/2024 17:32:22,29.98
02/05/2024 17:37:22,29.86
02/05/2024 17:42:22,29.68
02/05/2024 17:47:22,29.60
02/05/2024 17:52:22,29.43
02/05/2024 17:57:22,29.34
02/05/2024 18:02:22,29.26
02/05/2024 18:07:22,29.13
02/05/2024 18:12:22,29.13
02/05/2024 18:17:22,29.04
02/05/2024 18:22:22,28.91
02/05/2024 18:27:22,28.91
02/05/2024 18:32:22,28.91
02/05/2024 18:37:22,28.83
02/05/2024 18:42:22,28.83
02/05/2024 18:47:22,28.83
02/05/2024 18:52:22,28.78
02/05/2024 18:57:22,28.74
02/05/2024 19:02:22,28.74
02/05/2024 19:07:22,28.70
02/05/2024 19:12:22,28.70
02/05/2024 19:17:22,28.65
02/05/2024 19:22:22,28.65
02/05/2024 19:27:22,28.65
02/05/2024 19:32:22,28.65
02/05/2024 19:37:22,28.61
02/05/2024 19:42:22,28.61
02/05/2024 19:47:22,28.57
02/05/2024 19:52:22,28.57
02/05/2024 19:57:22,28.61
02/05/2024 20:02:22,28.61
02/05/2024 20:07:22,28.57
02/05/2024 20:12:22,28.61
02/05/2024 20:17:22,28.65
02/05/2024 20:22:22,28.61
02/05/2024 20:27:22,28.61
02/05/2024 20:32:22,28.61
02/05/2024 20:37:22,28.61
02/05/2024 20:42:22,28.61
02/05/2024 20:47:22,28.57
02/05/2024 20:52:22,28.57
02/05/2024 20:57:22,28.61
02/05/2024 21:02:22,28.61
02/05/2024 21:07:22,28.61
02/05/2024 21:12:22,28.61
02/05/2024 21:17:22,28.61
02/05/2024 21:22:22,28.61
02/05/2024 21:27:22,28.57
02/05/2024 21:32:22,28.57
02/05/2024 21:37:22,28.57
02/05/2024 21:42:22,28.57
02/05/2024 21:47:22,28.57
02/05/2024 21:52:22,28.57
02/05/2024 21:57:22,28.57
02/05/2024 22:02:22,28.57
02/05/2024 22:07:22,28.57
02/05/2024 22:12:22,28.57
02/05/2024 22:17:22,28.53
02/05/2024 22:22:22,28.57
02/05/2024 22:27:22,28.53
02/05/2024 22:32:22,28.57
02/05/2024 22:37:22,28.53
02/05/2024 22:42:22,28.57
02/05/2024 22:47:22,28.57
02/05/2024 22:52:22,28.53
02/05/2024 22:57:22,28.53
02/05/2024 23:02:22,28.57
02/05/2024 23:07:22,28.57
02/05/2024 23:12:22,28.53
02/05/2024 23:17:22,28.57
02/05/2024 23:22:22,28.53
02/05/2024 23:27:22,28.57
02/05/2024 23:32:22,28.53
02/05/2024 23:37:22,28.53
02/05/2024 23:42:22,28.53
02/05/2024 23:47:22,28.48
02/05/2024 23:52:22,28.53
02/05/2024 23:57:22,28.53
02/06/2024 00:02:22,28.57
02/06/2024 00:07:22,28.53
02/06/2024 00:12:22,28.53
02/06/2024 00:17:22,28.53
02/06/2024 00:22:22,28.53
02/06/2024 00:27:22,28.53
02/06/2024 00:32:22,28.53
02/06/2024 00:37:22,28.53
02/06/2024 00:42:22,28.53
02/06/2024 00:47:22,28.53
02/06/2024 00:52:22,28.57
02/06/2024 00:57:22,28.48
02/06/2024 01:02:22,28.53
02/06/2024 01:07:22,28.48
02/06/2024 01:12:22,28.53
02/06/2024 01:17:22,28.48
02/06/2024 01:22:22,28.53
02/06/2024 01:27:22,28.53
02/06/2024 01:32:22,28.48
02/06/2024 01:37:22,28.53
02/06/2024 01:42:22,28.53
02/06/2024 01:47:22,28.53
02/06/2024 01:52:22,28.57
02/06/2024 01:57:22,28.53
02/06/2024 02:02:22,28.53
02/06/2024 02:07:22,28.57
02/06/2024 02:12:22,28.57
02/06/2024 02:17:22,28.53
02/06/2024 02:22:22,28.53
02/06/2024 02:27:22,28.57
02/06/2024 02:32:22,28.53
02/06/2024 02:37:22,28.53
02/06/2024 02:42:22,28.57
02/06/2024 02:47:22,28.61
02/06/2024 02:52:22,28.57
02/06/2024 02:57:22,28.57
02/06/2024 03:02:22,28.61
02/06/2024 03:07:22,28.61
02/06/2024 03:12:22,28.61
02/06/2024 03:17:22,28.61
02/06/2024 03:22:22,28.57
02/06/2024 03:27:22,28.61
02/06/2024 03:32:22,28.61
02/06/2024 03:37:22,28.61
02/06/2024 03:42:22,28.65
02/06/2024 03:47:22,28.61
02/06/2024 03:52:22,28.61
02/06/2024 03:57:22,28.65
02/06/2024 04:02:22,28.65
02/06/2024 04:07:22,28.61
02/06/2024 04:12:22,28.65
02/06/2024 04:17:22,28.61
02/06/2024 04:22:22,28.65
02/06/2024 04:27:22,28.65
02/06/2024 04:32:22,28.61
02/06/2024 04:37:22,28.70
02/06/2024 04:42:22,28.61
02/06/2024 04:47:22,28.65
02/06/2024 04:52:22,28.65
02/06/2024 04:57:22,28.65
02/06/2024 05:02:22,28.65
02/06/2024 05:07:22,28.65
02/06/2024 05:12:22,28.65
02/06/2024 05:17:22,28.65
02/06/2024 05:22:22,28.65
02/06/2024 05:27:22,28.61
02/06/2024 05:32:22,28.70
02/06/2024 05:37:22,28.65
02/06/2024 05:42:22,28.70
02/06/2024 05:47:22,28.70
02/06/2024 05:52:22,28.70
02/06/2024 05:57:22,28.65
02/06/2024 06:02:22,28.65
02/06/2024 06:07:22,28.70
02/06/2024 06:12:22,28.65
02/06/2024 06:17:22,28.70
02/06/2024 06:22:22,28.65
02/06/2024 06:27:22,28.70
02/06/2024 06:32:22,28.78
02/06/2024 06:37:22,28.78
02/06/2024 06:42:22,28.83
02/06/2024 06:47:22,28.83
02/06/2024 06:52:22,28.87
02/06/2024 06:57:22,28.95
02/06/2024 07:02:22,29.04
02/06/2024 07:07:22,29.00
02/06/2024 07:12:22,29.00
02/06/2024 07:17:22,29.04
02/06/2024 07:22:22,29.04
02/06/2024 07:27:22,29.08
02/06/2024 07:32:22,29.13
02/06/2024 07:37:22,29.17
02/06/2024 07:42:22,29.34
02/06/2024 07:47:22,29.47
02/06/2024 07:52:22,29.51
02/06/2024 07:57:22,29.60
02/06/2024 08:02:22,29.30
02/06/2024 08:07:22,29.43
02/06/2024 08:12:22,29.60
02/06/2024 08:17:22,29.81
02/06/2024 08:22:22,29.86
02/06/2024 08:27:22,29.86
02/06/2024 08:32:22,29.81
02/06/2024 08:37:22,29.81
02/06/2024 08:42:22,29.77
02/06/2024 08:47:22,29.64
02/06/2024 08:52:22,29.56
02/06/2024 08:57:22,29.64
02/06/2024 09:02:22,29.60
02/06/2024 09:07:22,29.60
02/06/2024 09:12:22,29.60
02/06/2024 09:17:22,29.64
02/06/2024 09:22:22,29.68
02/06/2024 09:27:22,29.77
02/06/2024 09:32:22,29.77
02/06/2024 09:37:22,29.86
02/06/2024 09:42:22,29.90
02/06/2024 09:47:22,29.86
02/06/2024 09:52:22,29.94
02/06/2024 09:57:22,29.94
02/06/2024 10:02:22,29.90
02/06/2024 10:07:22,30.03
02/06/2024 10:12:22,30.03
02/06/2024 10:17:22,29.77
02/06/2024 10:22:22,29.73
02/06/2024 10:27:22,29.64
02/06/2024 10:32:22,29.64
02/06/2024 10:37:22,29.68
02/06/2024 10:42:22,29.60
02/06/2024 10:47:22,29.77
02/06/2024 10:52:22,29.56
02/06/2024 10:57:22,29.60
02/06/2024 11:02:22,29.68
02/06/2024 11:07:22,29.86
02/06/2024 11:12:22,30.03
02/06/2024 11:17:22,30.37
02/06/2024 11:22:22,30.76
02/06/2024 11:27:22,31.14
02/06/2024 11:32:22,31.40
02/06/2024 11:37:22,31.61
02/06/2024 11:42:22,31.66
02/06/2024 11:47:22,31.74
02/06/2024 11:52:22,31.74
02/06/2024 11:57:22,31.74
02/06/2024 12:02:22,31.74
02/06/2024 12:07:22,31.79
02/06/2024 12:12:22,31.70
02/06/2024 12:17:22,31.70
02/06/2024 12:22:22,31.49
02/06/2024 12:27:22,31.23
02/06/2024 12:32:22,31.01
02/06/2024 12:37:22,30.76
02/06/2024 12:42:22,30.63
02/06/2024 12:47:22,30.50
02/06/2024 12:52:22,30.41
02/06/2024 12:57:22,30.28
02/06/2024 13:02:22,30.24
02/06/2024 13:07:22,30.16
02/06/2024 13:12:22,30.16
02/06/2024 13:17:22,30.16
02/06/2024 13:22:22,30.20
02/06/2024 13:27:22,30.16
02/06/2024 13:32:22,30.20
02/06/2024 13:37:22,30.20
02/06/2024 13:42:22,30.20
02/06/2024 13:47:22,30.24
02/06/2024 13:52:22,30.20
02/06/2024 13:57:22,30.24
02/06/2024 14:02:22,30.28
02/06/2024 14:07:22,30.24
02/06/2024 14:12:22,30.28
02/06/2024 14:17:22,30.33
02/06/2024 14:22:22,30.24
02/06/2024 14:27:22,30.37
02/06/2024 14:32:22,30.28
02/06/2024 14:37:22,30.33
02/06/2024 14:42:22,30.33
02/06/2024 14:47:22,30.41
02/06/2024 14:52:22,30.50
02/06/2024 14:57:22,30.28
02/06/2024 15:02:22,30.24
02/06/2024 15:07:22,30.37
02/06/2024 15:12:22,30.59
02/06/2024 15:17:22,30.63
02/06/2024 15:22:22,30.63
02/06/2024 15:27:22,30.63
02/06/2024 15:32:22,30.63
02/06/2024 15:37:22,30.67
02/06/2024 15:42:22,30.67
02/06/2024 15:47:22,30.76
02/06/2024 15:52:22,30.67
02/06/2024 15:57:22,30.63
02/06/2024 16:02:22,30.63
02/06/2024 16:07:22,30.63
02/06/2024 16:12:22,30.59
02/06/2024 16:17:22,30.63
02/06/2024 16:22:22,30.63
02/06/2024 16:27:22,30.54
02/06/2024 16:32:22,30.50
02/06/2024 16:37:22,30.41
02/06/2024 16:42:22,30.41
02/06/2024 16:47:22,30.37
02/06/2024 16:52:22,30.28
02/06/2024 16:57:22,30.24
02/06/2024 17:02:22,30.20
02/06/2024 17:07:22,30.07
02/06/2024 17:12:22,29.98
02/06/2024 17:17:22,29.86
02/06/2024 17:22:22,29.77
02/06/2024 17:27:22,29.77
02/06/2024 17:32:22,29.64
02/06/2024 17:37:22,29.68
02/06/2024 17:42:22,29.64
02/06/2024 17:47:22,29.60
02/06/2024 17:52:22,29.51
02/06/2024 17:57:22,29.43
02/06/2024 18:02:22,29.38
02/06/2024 18:07:22,29.38
02/06/2024 18:12:22,29.30
02/06/2024 18:17:22,29.26
02/06/2024 18:22:22,29.21
02/06/2024 18:27:22,29.17
02/06/2024 18:32:22,29.08
02/06/2024 18:37:22,29.13
02/06/2024 18:42:22,29.13
02/06/2024 18:47:22,29.08
02/06/2024 18:52:22,29.04
02/06/2024 18:57:22,29.04
02/06/2024 19:02:22,29.00
02/06/2024 19:07:22,29.00
02/06/2024 19:12:22,28.95
02/06/2024 19:17:22,29.00
02/06/2024 19:22:22,28.95
02/06/2024 19:27:22,28.91
02/06/2024 19:32:22,28.91
02/06/2024 19:37:22,28.95
02/06/2024 19:42:22,28.91
02/06/2024 19:47:22,28.91
02/06/2024 19:52:22,28.87
02/06/2024 19:57:22,28.95
02/06/2024 20:02:22,28.91
02/06/2024 20:07:22,28.91
02/06/2024 20:12:22,28.87
02/06/2024 20:17:22,28.91
02/06/2024 20:22:22,28.87
02/06/2024 20:27:22,28.91
02/06/2024 20:32:22,28.87
02/06/2024 20:37:22,28.87
02/06/2024 20:42:22,28.87
02/06/2024 20:47:22,28.87
02/06/2024 20:52:22,28.87
02/06/2024 20:57:22,28.83
02/06/2024 21:02:22,28.83
02/06/2024 21:07:22,28.83
02/06/2024 21:12:22,28.87
02/06/2024 21:17:22,28.83
02/06/2024 21:22:22,28.87
02/06/2024 21:27:22,28.83
02/06/2024 21:32:22,28.83
02/06/2024 21:37:22,28.83
02/06/2024 21:42:22,28.87
02/06/2024 21:47:22,28.87
02/06/2024 21:52:22,28.78
02/06/2024 21:57:22,28.83
02/06/2024 22:02:22,28.83
02/06/2024 22:07:22,28.87
02/06/2024 22:12:22,28.83
02/06/2024 22:17:22,28.83
02/06/2024 22:22:22,28.83
02/06/2024 22:27:22,28.83
02/06/2024 22:32:22,28.78
02/06/2024 22:37:22,28.78
02/06/2024 22:42:22,28.83
02/06/2024 22:47:22,28.78
02/06/2024 22:52:22,28.78
02/06/2024 22:57:22,28.83
02/06/2024 23:02:22,28.83
02/06/2024 23:07:22,28.78
02/06/2024 23:12:22,28.78
02/06/2024 23:17:22,28.74
02/06/2024 23:22:22,28.78
02/06/2024 23:27:22,28.74
02/06/2024 23:32:22,28.74
02/06/2024 23:37:22,28.70
02/06/2024 23:42:22,28.74
02/06/2024 23:47:22,28.78
02/06/2024 23:52:22,28.74
02/06/2024 23:57:22,28.70
02/07/2024 00:02:22,28.78
02/07/2024 00:07:22,28.70
02/07/2024 00:12:22,28.70
02/07/2024 00:17:22,28.70
02/07/2024 00:22:22,28.74
02/07/2024 00:27:22,28.74
02/07/2024 00:32:22,28.74
02/07/2024 00:37:22,28.70
02/07/2024 00:42:22,28.74
02/07/2024 00:47:22,28.74
02/07/2024 00:52:22,28.74
02/07/2024 00:57:22,28.70
02/07/2024 01:02:22,28.70
02/07/2024 01:07:22,28.70
02/07/2024 01:12:22,28.70
02/07/2024 01:17:22,28.70
02/07/2024 01:22:22,28.74
02/07/2024 01:27:22,28.70
02/07/2024 01:32:22,28.70
02/07/2024 01:37:22,28.70
02/07/2024 01:42:22,28.74
02/07/2024 01:47:22,28.78
02/07/2024 01:52:22,28.74
02/07/2024 01:57:22,28.74
02/07/2024 02:02:22,28.74
02/07/2024 02:07:22,28.74
02/07/2024 02:12:22,28.74
02/07/2024 02:17:22,28.74
02/07/2024 02:22:22,28.78
02/07/2024 02:27:22,28.74
02/07/2024 02:32:22,28.74
02/07/2024 02:37:22,28.78
02/07/2024 02:42:22,28.78
02/07/2024 02:47:22,28.74
02/07/2024 02:52:22,28.78
02/07/2024 02:57:22,28.78
02/07/2024 03:02:22,28.74
02/07/2024 03:07:22,28.78
02/07/2024 03:12:22,28.74
02/07/2024 03:17:22,28.78
02/07/2024 03:22:22,28.74
02/07/2024 03:27:22,28.74
02/07/2024 03:32:22,28.78
02/07/2024 03:37:22,28.74
02/07/2024 03:42:22,28.74
02/07/2024 03:47:22,28.74
02/07/2024 03:52:22,28.78
02/07/2024 03:57:22,28.74
02/07/2024 04:02:22,28.78
02/07/2024 04:07:22,28.74
02/07/2024 04:12:22,28.74
02/07/2024 04:17:22,28.74
02/07/2024 04:22:22,28.78
02/07/2024 04:27:22,28.70
02/07/2024 04:32:22,28.78
02/07/2024 04:37:22,28.74
02/07/2024 04:42:22,28.70
02/07/2024 04:47:22,28.65
02/07/2024 04:52:22,28.65
02/07/2024 04:57:22,28.70
02/07/2024 05:02:22,28.65
02/07/2024 05:07:22,28.65
02/07/2024 05:12:22,28.61
02/07/2024 05:17:22,28.65
02/07/2024 05:22:22,28.61
02/07/2024 05:27:22,28.65
02/07/2024 05:32:22,28.65
02/07/2024 05:37:22,28.70
02/07/2024 05:42:22,28.70
02/07/2024 05:47:22,28.65
02/07/2024 05:52:22,28.65
02/07/2024 05:57:22,28.70
02/07/2024 06:02:22,28.70
02/07/2024 06:07:22,28.70
02/07/2024 06:12:22,28.74
02/07/2024 06:17:22,28.78
02/07/2024 06:22:22,28.74
02/07/2024 06:27:22,28.78
02/07/2024 06:32:22,28.78
02/07/2024 06:37:22,28.83
02/07/2024 06:42:22,28.91
02/07/2024 06:47:22,28.87
02/07/2024 06:52:22,28.95
02/07/2024 06:57:22,28.95
02/07/2024 07:02:22,28.95
02/07/2024 07:07:22,28.95
02/07/2024 07:12:22,28.91
02/07/2024 07:17:22,28.95
02/07/2024 07:22:22,28.95
02/07/2024 07:27:22,29.04
02/07/2024 07:32:22,29.04
02/07/2024 07:37:22,29.13
02/07/2024 07:42:22,29.30
02/07/2024 07:47:22,29.43
02/07/2024 07:52:22,29.51
02/07/2024 07:57:22,29.56
02/07/2024 08:02:22,29.56
02/07/2024 08:07:22,29.60
02/07/2024 08:12:22,29.68
02/07/2024 08:17:22,29.68
02/07/2024 08:22:22,29.73
02/07/2024 08:27:22,29.73
02/07/2024 08:32:22,29.73
